"#","Date Time, GMT-04:00","10cm, °C"
63,15-07-25 03:53:18,23.521
64,15-07-25 04:53:18,23.112
65,15-07-25 05:53:18,22.800
66,15-07-25 06:53:18,22.465
67,15-07-25 07:53:18,22.154
68,15-07-25 08:53:18,21.963
69,15-07-25 09:53:18,22.106
70,15-07-25 10:53:18,22.657
71,15-07-25 11:53:18,23.569
72,15-07-25 12:53:18,24.750
73,15-07-25 13:53:18,25.817
74,15-07-25 14:53:18,26.671
75,15-07-25 15:53:18,27.235
76,15-07-25 16:53:18,27.579
77,15-07-25 17:53:18,27.407
78,15-07-25 18:53:18,26.940
79,15-07-25 19:53:18,26.231
80,15-07-25 20:53:18,25.550
81,15-07-25 21:53:18,24.944
82,15-07-25 22:53:18,24.315
83,15-07-25 23:53:18,23.761
84,15-07-26 00:53:18,23.232
85,15-07-26 01:53:18,22.729
86,15-07-26 02:53:18,22.226
87,15-07-26 03:53:18,21.795
88,15-07-26 04:53:18,21.366
89,15-07-26 05:53:18,20.936
90,15-07-26 06:53:18,20.603
91,15-07-26 07:53:18,20.317
92,15-07-26 08:53:18,20.150
93,15-07-26 09:53:18,20.317
94,15-07-26 10:53:18,20.889
95,15-07-26 11:53:18,21.795
96,15-07-26 12:53:18,23.064
97,15-07-26 13:53:18,24.557
98,15-07-26 14:53:18,26.036
99,15-07-26 15:53:18,27.456
100,15-07-26 16:53:18,28.642
101,15-07-26 17:53:18,29.290
102,15-07-26 18:53:18,29.565
103,15-07-26 19:53:18,29.365
104,15-07-26 20:53:18,28.717
105,15-07-26 21:53:18,27.850
106,15-07-26 22:53:18,26.891
107,15-07-26 23:53:18,26.012
108,15-07-27 00:53:18,25.210
109,15-07-27 01:53:18,24.508
110,15-07-27 02:53:18,23.857
111,15-07-27 03:53:18,23.280
112,15-07-27 04:53:18,22.729
113,15-07-27 05:53:18,22.250
114,15-07-27 06:53:18,21.795
115,15-07-27 07:53:18,21.413
116,15-07-27 08:53:18,21.199
117,15-07-27 09:53:18,21.366
118,15-07-27 10:53:18,22.058
119,15-07-27 11:53:18,23.232
120,15-07-27 12:53:18,24.774
121,15-07-27 13:53:18,26.475
122,15-07-27 14:53:18,28.023
123,15-07-27 15:53:18,29.340
124,15-07-27 16:53:18,30.066
125,15-07-27 17:53:18,30.469
126,15-07-27 18:53:18,30.748
127,15-07-27 19:53:18,30.672
128,15-07-27 20:53:18,30.142
129,15-07-27 21:53:18,29.340
130,15-07-27 22:53:18,28.345
131,15-07-27 23:53:18,27.358
132,15-07-28 00:53:18,26.451
133,15-07-28 01:53:18,25.623
134,15-07-28 02:53:18,24.895
135,15-07-28 03:53:18,24.267
136,15-07-28 04:53:18,23.713
137,15-07-28 05:53:18,23.232
138,15-07-28 06:53:18,22.800
139,15-07-28 07:53:18,22.417
140,15-07-28 08:53:18,22.226
141,15-07-28 09:53:18,22.417
142,15-07-28 10:53:18,23.088
143,15-07-28 11:53:18,24.219
144,15-07-28 12:53:18,25.695
145,15-07-28 13:53:18,27.284
146,15-07-28 14:53:18,28.866
147,15-07-28 15:53:18,30.243
148,15-07-28 16:53:18,31.255
149,15-07-28 17:53:18,31.919
150,15-07-28 18:53:18,32.124
151,15-07-28 19:53:18,31.765
152,15-07-28 20:53:18,31.179
153,15-07-28 21:53:18,30.419
154,15-07-28 22:53:18,29.540
155,15-07-28 23:53:18,28.642
156,15-07-29 00:53:18,27.776
157,15-07-29 01:53:18,27.014
158,15-07-29 02:53:18,26.304
159,15-07-29 03:53:18,25.647
160,15-07-29 04:53:18,25.016
161,15-07-29 05:53:18,24.460
162,15-07-29 06:53:18,23.954
163,15-07-29 07:53:18,23.521
164,15-07-29 08:53:18,23.232
165,15-07-29 09:53:18,23.256
166,15-07-29 10:53:18,23.809
167,15-07-29 11:53:18,24.774
168,15-07-29 12:53:18,26.036
169,15-07-29 13:53:18,27.481
170,15-07-29 14:53:18,28.816
171,15-07-29 15:53:18,30.091
172,15-07-29 16:53:18,31.230
173,15-07-29 17:53:18,31.637
174,15-07-29 18:53:18,31.255
175,15-07-29 19:53:18,30.646
176,15-07-29 20:53:18,30.041
177,15-07-29 21:53:18,29.414
178,15-07-29 22:53:18,28.816
179,15-07-29 23:53:18,28.245
180,15-07-30 00:53:18,27.727
181,15-07-30 01:53:18,27.259
182,15-07-30 02:53:18,26.695
183,15-07-30 03:53:18,26.061
184,15-07-30 04:53:18,25.404
185,15-07-30 05:53:18,24.750
186,15-07-30 06:53:18,24.146
187,15-07-30 07:53:18,23.593
188,15-07-30 08:53:18,23.256
189,15-07-30 09:53:18,23.232
190,15-07-30 10:53:18,23.617
191,15-07-30 11:53:18,24.339
192,15-07-30 12:53:18,25.331
193,15-07-30 13:53:18,26.378
194,15-07-30 14:53:18,27.333
195,15-07-30 15:53:18,28.221
196,15-07-30 16:53:18,28.965
197,15-07-30 17:53:18,29.439
198,15-07-30 18:53:18,29.590
199,15-07-30 19:53:18,29.389
200,15-07-30 20:53:18,28.916
201,15-07-30 21:53:18,28.221
202,15-07-30 22:53:18,27.407
203,15-07-30 23:53:18,26.573
204,15-07-31 00:53:18,25.841
205,15-07-31 01:53:18,25.162
206,15-07-31 02:53:18,24.532
207,15-07-31 03:53:18,23.930
208,15-07-31 04:53:18,23.376
209,15-07-31 05:53:18,22.896
210,15-07-31 06:53:18,22.513
211,15-07-31 07:53:18,22.130
212,15-07-31 08:53:18,21.891
213,15-07-31 09:53:18,21.987
214,15-07-31 10:53:18,22.465
215,15-07-31 11:53:18,23.304
216,15-07-31 12:53:18,24.412
217,15-07-31 13:53:18,25.598
218,15-07-31 14:53:18,26.500
219,15-07-31 15:53:18,27.112
220,15-07-31 16:53:18,27.801
221,15-07-31 17:53:18,28.270
222,15-07-31 18:53:18,28.394
223,15-07-31 19:53:18,28.295
224,15-07-31 20:53:18,27.998
225,15-07-31 21:53:18,27.431
226,15-07-31 22:53:18,26.744
227,15-07-31 23:53:18,26.036
228,15-08-01 00:53:18,25.380
229,15-08-01 01:53:18,24.750
230,15-08-01 02:53:18,24.146
231,15-08-01 03:53:18,23.569
232,15-08-01 04:53:18,23.040
233,15-08-01 05:53:18,22.561
234,15-08-01 06:53:18,22.082
235,15-08-01 07:53:18,21.652
236,15-08-01 08:53:18,21.366
237,15-08-01 09:53:18,21.437
238,15-08-01 10:53:18,21.891
239,15-08-01 11:53:18,22.705
240,15-08-01 12:53:18,23.737
241,15-08-01 13:53:18,24.750
242,15-08-01 14:53:18,25.720
243,15-08-01 15:53:18,26.671
244,15-08-01 16:53:18,27.456
245,15-08-01 17:53:18,27.850
246,15-08-01 18:53:18,27.949
247,15-08-01 19:53:18,27.924
248,15-08-01 20:53:18,27.530
249,15-08-01 21:53:18,26.916
250,15-08-01 22:53:18,26.207
251,15-08-01 23:53:18,25.453
252,15-08-02 00:53:18,24.702
253,15-08-02 01:53:18,24.026
254,15-08-02 02:53:18,23.424
255,15-08-02 03:53:18,22.848
256,15-08-02 04:53:18,22.298
257,15-08-02 05:53:18,21.795
258,15-08-02 06:53:18,21.318
259,15-08-02 07:53:18,20.889
260,15-08-02 08:53:18,20.603
261,15-08-02 09:53:18,20.674
262,15-08-02 10:53:18,21.175
263,15-08-02 11:53:18,22.082
264,15-08-02 12:53:18,23.280
265,15-08-02 13:53:18,24.629
266,15-08-02 14:53:18,25.939
267,15-08-02 15:53:18,27.161
268,15-08-02 16:53:18,28.072
269,15-08-02 17:53:18,28.245
270,15-08-02 18:53:18,28.245
271,15-08-02 19:53:18,28.147
272,15-08-02 20:53:18,27.702
273,15-08-02 21:53:18,27.161
274,15-08-02 22:53:18,26.329
275,15-08-02 23:53:18,25.355
276,15-08-03 00:53:18,24.315
277,15-08-03 01:53:18,23.400
278,15-08-03 02:53:18,22.633
279,15-08-03 03:53:18,22.011
280,15-08-03 04:53:18,21.581
281,15-08-03 05:53:18,21.270
282,15-08-03 06:53:18,21.056
283,15-08-03 07:53:18,20.889
284,15-08-03 08:53:18,20.793
285,15-08-03 09:53:18,20.793
286,15-08-03 10:53:18,20.984
287,15-08-03 11:53:18,21.413
288,15-08-03 12:53:18,22.082
289,15-08-03 13:53:18,22.705
290,15-08-03 14:53:18,23.352
291,15-08-03 15:53:18,24.098
292,15-08-03 16:53:18,24.774
293,15-08-03 17:53:18,25.040
294,15-08-03 18:53:18,24.871
295,15-08-03 19:53:18,24.508
296,15-08-03 20:53:18,23.930
297,15-08-03 21:53:18,23.352
298,15-08-03 22:53:18,22.800
299,15-08-03 23:53:18,22.298
300,15-08-04 00:53:18,21.891
301,15-08-04 01:53:18,21.557
302,15-08-04 02:53:18,21.294
303,15-08-04 03:53:18,21.032
304,15-08-04 04:53:18,20.770
305,15-08-04 05:53:18,20.412
306,15-08-04 06:53:18,20.007
307,15-08-04 07:53:18,19.651
308,15-08-04 08:53:18,19.460
309,15-08-04 09:53:18,19.698
310,15-08-04 10:53:18,20.317
311,15-08-04 11:53:18,21.175
312,15-08-04 12:53:18,22.082
313,15-08-04 13:53:18,22.800
314,15-08-04 14:53:18,23.400
315,15-08-04 15:53:18,23.569
316,15-08-04 16:53:18,23.857
317,15-08-04 17:53:18,24.098
318,15-08-04 18:53:18,24.146
319,15-08-04 19:53:18,23.785
320,15-08-04 20:53:18,23.376
321,15-08-04 21:53:18,22.920
322,15-08-04 22:53:18,22.465
323,15-08-04 23:53:18,22.011
324,15-08-05 00:53:18,21.628
325,15-08-05 01:53:18,21.294
326,15-08-05 02:53:18,20.984
327,15-08-05 03:53:18,20.579
328,15-08-05 04:53:18,20.126
329,15-08-05 05:53:18,19.674
330,15-08-05 06:53:18,19.246
331,15-08-05 07:53:18,18.866
332,15-08-05 08:53:18,18.652
333,15-08-05 09:53:18,18.818
334,15-08-05 10:53:18,19.365
335,15-08-05 11:53:18,20.007
336,15-08-05 12:53:18,20.722
337,15-08-05 13:53:18,21.413
338,15-08-05 14:53:18,22.226
339,15-08-05 15:53:18,23.184
340,15-08-05 16:53:18,24.002
341,15-08-05 17:53:18,24.484
342,15-08-05 18:53:18,24.726
343,15-08-05 19:53:18,24.557
344,15-08-05 20:53:18,24.002
345,15-08-05 21:53:18,23.160
346,15-08-05 22:53:18,22.274
347,15-08-05 23:53:18,21.437
348,15-08-06 00:53:18,20.650
349,15-08-06 01:53:18,19.984
350,15-08-06 02:53:18,19.341
351,15-08-06 03:53:18,18.771
352,15-08-06 04:53:18,18.271
353,15-08-06 05:53:18,17.819
354,15-08-06 06:53:18,17.415
355,15-08-06 07:53:18,17.058
356,15-08-06 08:53:18,16.915
357,15-08-06 09:53:18,17.225
358,15-08-06 10:53:18,17.915
359,15-08-06 11:53:18,18.889
360,15-08-06 12:53:18,20.174
361,15-08-06 13:53:18,21.437
362,15-08-06 14:53:18,22.848
363,15-08-06 15:53:18,24.195
364,15-08-06 16:53:18,25.598
365,15-08-06 17:53:18,26.329
366,15-08-06 18:53:18,26.500
367,15-08-06 19:53:18,26.231
368,15-08-06 20:53:18,25.647
369,15-08-06 21:53:18,24.798
370,15-08-06 22:53:18,23.857
371,15-08-06 23:53:18,22.992
372,15-08-07 00:53:18,22.226
373,15-08-07 01:53:18,21.557
374,15-08-07 02:53:18,20.960
375,15-08-07 03:53:18,20.460
376,15-08-07 04:53:18,20.031
377,15-08-07 05:53:18,19.627
378,15-08-07 06:53:18,19.270
379,15-08-07 07:53:18,18.985
380,15-08-07 08:53:18,18.842
381,15-08-07 09:53:18,19.032
382,15-08-07 10:53:18,19.603
383,15-08-07 11:53:18,20.603
384,15-08-07 12:53:18,22.011
385,15-08-07 13:53:18,23.569
386,15-08-07 14:53:18,24.774
387,15-08-07 15:53:18,25.574
388,15-08-07 16:53:18,26.402
389,15-08-07 17:53:18,26.842
390,15-08-07 18:53:18,26.965
391,15-08-07 19:53:18,26.793
392,15-08-07 20:53:18,26.231
393,15-08-07 21:53:18,25.428
394,15-08-07 22:53:18,24.532
395,15-08-07 23:53:18,23.713
396,15-08-08 00:53:18,22.944
397,15-08-08 01:53:18,22.226
398,15-08-08 02:53:18,21.628
399,15-08-08 03:53:18,21.151
400,15-08-08 04:53:18,20.793
401,15-08-08 05:53:18,20.531
402,15-08-08 06:53:18,20.317
403,15-08-08 07:53:18,20.126
404,15-08-08 08:53:18,20.007
405,15-08-08 09:53:18,19.960
406,15-08-08 10:53:18,20.031
407,15-08-08 11:53:18,20.222
408,15-08-08 12:53:18,20.603
409,15-08-08 13:53:18,21.294
410,15-08-08 14:53:18,21.939
411,15-08-08 15:53:18,22.441
412,15-08-08 16:53:18,22.561
413,15-08-08 17:53:18,22.465
414,15-08-08 18:53:18,22.298
415,15-08-08 19:53:18,22.106
416,15-08-08 20:53:18,21.843
417,15-08-08 21:53:18,21.557
418,15-08-08 22:53:18,21.270
419,15-08-08 23:53:18,20.960
420,15-08-09 00:53:18,20.698
421,15-08-09 01:53:18,20.436
422,15-08-09 02:53:18,20.126
423,15-08-09 03:53:18,19.793
424,15-08-09 04:53:18,19.460
425,15-08-09 05:53:18,19.222
426,15-08-09 06:53:18,19.032
427,15-08-09 07:53:18,18.842
428,15-08-09 08:53:18,18.747
429,15-08-09 09:53:18,18.937
430,15-08-09 10:53:18,19.413
431,15-08-09 11:53:18,20.317
432,15-08-09 12:53:18,21.676
433,15-08-09 13:53:18,23.232
434,15-08-09 14:53:18,24.774
435,15-08-09 15:53:18,26.231
436,15-08-09 16:53:18,27.456
437,15-08-09 17:53:18,28.048
438,15-08-09 18:53:18,28.221
439,15-08-09 19:53:18,27.924
440,15-08-09 20:53:18,27.284
441,15-08-09 21:53:18,26.426
442,15-08-09 22:53:18,25.501
443,15-08-09 23:53:18,24.605
444,15-08-10 00:53:18,23.857
445,15-08-10 01:53:18,23.232
446,15-08-10 02:53:18,22.705
447,15-08-10 03:53:18,22.202
448,15-08-10 04:53:18,21.795
449,15-08-10 05:53:18,21.461
450,15-08-10 06:53:18,21.175
451,15-08-10 07:53:18,20.984
452,15-08-10 08:53:18,20.817
453,15-08-10 09:53:18,20.817
454,15-08-10 10:53:18,20.960
455,15-08-10 11:53:18,21.581
456,15-08-10 12:53:18,22.465
457,15-08-10 13:53:18,23.448
458,15-08-10 14:53:18,24.002
459,15-08-10 15:53:18,23.954
460,15-08-10 16:53:18,23.593
461,15-08-10 17:53:18,22.944
462,15-08-10 18:53:18,22.465
463,15-08-10 19:53:18,22.226
464,15-08-10 20:53:18,22.034
465,15-08-10 21:53:18,21.795
466,15-08-10 22:53:18,21.557
467,15-08-10 23:53:18,21.366
468,15-08-11 00:53:18,21.199
469,15-08-11 01:53:18,21.079
470,15-08-11 02:53:18,20.936
471,15-08-11 03:53:18,20.841
472,15-08-11 04:53:18,20.698
473,15-08-11 05:53:18,20.579
474,15-08-11 06:53:18,20.412
475,15-08-11 07:53:18,20.126
476,15-08-11 08:53:18,19.984
477,15-08-11 09:53:18,20.126
478,15-08-11 10:53:18,20.460
479,15-08-11 11:53:18,20.841
480,15-08-11 12:53:18,21.342
481,15-08-11 13:53:18,21.891
482,15-08-11 14:53:18,22.321
483,15-08-11 15:53:18,22.513
484,15-08-11 16:53:18,22.753
485,15-08-11 17:53:18,23.088
486,15-08-11 18:53:18,23.136
487,15-08-11 19:53:18,22.944
488,15-08-11 20:53:18,22.465
489,15-08-11 21:53:18,21.867
490,15-08-11 22:53:18,21.246
491,15-08-11 23:53:18,20.698
492,15-08-12 00:53:18,20.222
493,15-08-12 01:53:18,19.770
494,15-08-12 02:53:18,19.389
495,15-08-12 03:53:18,19.056
496,15-08-12 04:53:18,18.771
497,15-08-12 05:53:18,18.557
498,15-08-12 06:53:18,18.390
499,15-08-12 07:53:18,18.200
500,15-08-12 08:53:18,18.129
501,15-08-12 09:53:18,18.366
502,15-08-12 10:53:18,18.842
503,15-08-12 11:53:18,19.341
504,15-08-12 12:53:18,20.031
505,15-08-12 13:53:18,20.746
506,15-08-12 14:53:18,21.461
507,15-08-12 15:53:18,22.082
508,15-08-12 16:53:18,22.513
509,15-08-12 17:53:18,22.705
510,15-08-12 18:53:18,22.609
511,15-08-12 19:53:18,22.226
512,15-08-12 20:53:18,21.604
513,15-08-12 21:53:18,20.936
514,15-08-12 22:53:18,20.246
515,15-08-12 23:53:18,19.603
516,15-08-13 00:53:18,19.056
517,15-08-13 01:53:18,18.604
518,15-08-13 02:53:18,18.247
519,15-08-13 03:53:18,17.891
520,15-08-13 04:53:18,17.510
521,15-08-13 05:53:18,17.201
522,15-08-13 06:53:18,16.915
523,15-08-13 07:53:18,16.725
524,15-08-13 08:53:18,16.749
525,15-08-13 09:53:18,17.106
526,15-08-13 10:53:18,17.796
527,15-08-13 11:53:18,18.889
528,15-08-13 12:53:18,20.126
529,15-08-13 13:53:18,21.413
530,15-08-13 14:53:18,22.561
531,15-08-13 15:53:18,23.569
532,15-08-13 16:53:18,24.339
533,15-08-13 17:53:18,24.774
534,15-08-13 18:53:18,24.919
535,15-08-13 19:53:18,24.774
536,15-08-13 20:53:18,24.339
537,15-08-13 21:53:18,23.809
538,15-08-13 22:53:18,23.256
539,15-08-13 23:53:18,22.776
540,15-08-14 00:53:18,22.345
541,15-08-14 01:53:18,21.939
542,15-08-14 02:53:18,21.557
543,15-08-14 03:53:18,21.294
544,15-08-14 04:53:18,21.127
545,15-08-14 05:53:18,21.008
546,15-08-14 06:53:18,20.889
547,15-08-14 07:53:18,20.746
548,15-08-14 08:53:18,20.746
549,15-08-14 09:53:18,20.936
550,15-08-14 10:53:18,21.318
551,15-08-14 11:53:18,21.748
552,15-08-14 12:53:18,21.987
553,15-08-14 13:53:18,22.345
554,15-08-14 14:53:18,23.088
555,15-08-14 15:53:18,23.809
556,15-08-14 16:53:18,24.074
557,15-08-14 17:53:18,24.146
558,15-08-14 18:53:18,24.146
559,15-08-14 19:53:18,24.002
560,15-08-14 20:53:18,23.665
561,15-08-14 21:53:18,23.232
562,15-08-14 22:53:18,22.824
563,15-08-14 23:53:18,22.441
564,15-08-15 00:53:18,22.106
565,15-08-15 01:53:18,21.772
566,15-08-15 02:53:18,21.413
567,15-08-15 03:53:18,21.032
568,15-08-15 04:53:18,20.650
569,15-08-15 05:53:18,20.341
570,15-08-15 06:53:18,20.079
571,15-08-15 07:53:18,19.841
572,15-08-15 08:53:18,19.746
573,15-08-15 09:53:18,20.079
574,15-08-15 10:53:18,20.913
575,15-08-15 11:53:18,21.939
576,15-08-15 12:53:18,23.136
577,15-08-15 13:53:18,24.339
578,15-08-15 14:53:18,25.453
579,15-08-15 15:53:18,26.475
580,15-08-15 16:53:18,27.063
581,15-08-15 17:53:18,27.505
582,15-08-15 18:53:18,27.604
583,15-08-15 19:53:18,27.333
584,15-08-15 20:53:18,26.744
585,15-08-15 21:53:18,26.036
586,15-08-15 22:53:18,25.307
587,15-08-15 23:53:18,24.605
588,15-08-16 00:53:18,23.954
589,15-08-16 01:53:18,23.376
590,15-08-16 02:53:18,22.848
591,15-08-16 03:53:18,22.369
592,15-08-16 04:53:18,21.939
593,15-08-16 05:53:18,21.509
594,15-08-16 06:53:18,21.127
595,15-08-16 07:53:18,20.746
596,15-08-16 08:53:18,20.579
597,15-08-16 09:53:18,20.889
598,15-08-16 10:53:18,21.652
599,15-08-16 11:53:18,22.705
600,15-08-16 12:53:18,24.002
601,15-08-16 13:53:18,25.428
602,15-08-16 14:53:18,26.720
603,15-08-16 15:53:18,27.801
604,15-08-16 16:53:18,28.568
605,15-08-16 17:53:18,28.841
606,15-08-16 18:53:18,28.841
607,15-08-16 19:53:18,28.468
608,15-08-16 20:53:18,27.825
609,15-08-16 21:53:18,27.063
610,15-08-16 22:53:18,26.280
611,15-08-16 23:53:18,25.574
612,15-08-17 00:53:18,24.944
613,15-08-17 01:53:18,24.436
614,15-08-17 02:53:18,24.002
615,15-08-17 03:53:18,23.617
616,15-08-17 04:53:18,23.256
617,15-08-17 05:53:18,22.944
618,15-08-17 06:53:18,22.681
619,15-08-17 07:53:18,22.417
620,15-08-17 08:53:18,22.345
621,15-08-17 09:53:18,22.633
622,15-08-17 10:53:18,23.376
623,15-08-17 11:53:18,24.412
624,15-08-17 12:53:18,25.720
625,15-08-17 13:53:18,26.916
626,15-08-17 14:53:18,27.924
627,15-08-17 15:53:18,28.891
628,15-08-17 16:53:18,29.615
629,15-08-17 17:53:18,29.941
630,15-08-17 18:53:18,29.715
631,15-08-17 19:53:18,29.315
632,15-08-17 20:53:18,28.692
633,15-08-17 21:53:18,27.998
634,15-08-17 22:53:18,27.333
635,15-08-17 23:53:18,26.695
636,15-08-18 00:53:18,26.134
637,15-08-18 01:53:18,25.647
638,15-08-18 02:53:18,25.234
639,15-08-18 03:53:18,24.847
640,15-08-18 04:53:18,24.484
641,15-08-18 05:53:18,24.171
642,15-08-18 06:53:18,23.905
643,15-08-18 07:53:18,23.689
644,15-08-18 08:53:18,23.569
645,15-08-18 09:53:18,23.641
646,15-08-18 10:53:18,23.857
647,15-08-18 11:53:18,24.243
648,15-08-18 12:53:18,24.774
649,15-08-18 13:53:18,25.428
650,15-08-18 14:53:18,26.182
651,15-08-18 15:53:18,26.524
652,15-08-18 16:53:18,26.695
653,15-08-18 17:53:18,27.136
654,15-08-18 18:53:18,27.259
655,15-08-18 19:53:18,26.891
656,15-08-18 20:53:18,26.304
657,15-08-18 21:53:18,25.647
658,15-08-18 22:53:18,25.040
659,15-08-18 23:53:18,24.484
660,15-08-19 00:53:18,24.026
661,15-08-19 01:53:18,23.617
662,15-08-19 02:53:18,23.280
663,15-08-19 03:53:18,22.968
664,15-08-19 04:53:18,22.705
665,15-08-19 05:53:18,22.465
666,15-08-19 06:53:18,22.226
667,15-08-19 07:53:18,22.034
668,15-08-19 08:53:18,22.011
669,15-08-19 09:53:18,22.369
670,15-08-19 10:53:18,23.064
671,15-08-19 11:53:18,23.809
672,15-08-19 12:53:18,24.532
673,15-08-19 13:53:18,25.355
674,15-08-19 14:53:18,25.987
675,15-08-19 15:53:18,26.818
676,15-08-19 16:53:18,27.530
677,15-08-19 17:53:18,27.825
678,15-08-19 18:53:18,27.776
679,15-08-19 19:53:18,27.431
680,15-08-19 20:53:18,26.916
681,15-08-19 21:53:18,26.378
682,15-08-19 22:53:18,25.866
683,15-08-19 23:53:18,25.428
684,15-08-20 00:53:18,25.040
685,15-08-20 01:53:18,24.726
686,15-08-20 02:53:18,24.484
687,15-08-20 03:53:18,24.291
688,15-08-20 04:53:18,24.122
689,15-08-20 05:53:18,23.978
690,15-08-20 06:53:18,23.833
691,15-08-20 07:53:18,23.665
692,15-08-20 08:53:18,23.376
693,15-08-20 09:53:18,23.160
694,15-08-20 10:53:18,23.040
695,15-08-20 11:53:18,23.232
696,15-08-20 12:53:18,23.689
697,15-08-20 13:53:18,24.267
698,15-08-20 14:53:18,24.823
699,15-08-20 15:53:18,25.040
700,15-08-20 16:53:18,25.162
701,15-08-20 17:53:18,25.065
702,15-08-20 18:53:18,24.798
703,15-08-20 19:53:18,24.339
704,15-08-20 20:53:18,23.857
705,15-08-20 21:53:18,23.328
706,15-08-20 22:53:18,22.848
707,15-08-20 23:53:18,22.369
708,15-08-21 00:53:18,21.915
709,15-08-21 01:53:18,21.509
710,15-08-21 02:53:18,21.175
711,15-08-21 03:53:18,20.841
712,15-08-21 04:53:18,20.507
713,15-08-21 05:53:18,20.269
714,15-08-21 06:53:18,19.984
715,15-08-21 07:53:18,19.698
716,15-08-21 08:53:18,19.460
717,15-08-21 09:53:18,19.603
718,15-08-21 10:53:18,20.174
719,15-08-21 11:53:18,20.913
720,15-08-21 12:53:18,21.939
721,15-08-21 13:53:18,22.848
722,15-08-21 14:53:18,24.050
723,15-08-21 15:53:18,25.113
724,15-08-21 16:53:18,25.793
725,15-08-21 17:53:18,25.866
726,15-08-21 18:53:18,25.525
727,15-08-21 19:53:18,24.992
728,15-08-21 20:53:18,24.291
729,15-08-21 21:53:18,23.521
730,15-08-21 22:53:18,22.729
731,15-08-21 23:53:18,21.987
732,15-08-22 00:53:18,21.318
733,15-08-22 01:53:18,20.698
734,15-08-22 02:53:18,20.126
735,15-08-22 03:53:18,19.627
736,15-08-22 04:53:18,19.151
737,15-08-22 05:53:18,18.723
738,15-08-22 06:53:18,18.319
739,15-08-22 07:53:18,17.962
740,15-08-22 08:53:18,17.796
741,15-08-22 09:53:18,18.033
742,15-08-22 10:53:18,18.889
743,15-08-22 11:53:18,20.222
744,15-08-22 12:53:18,21.843
745,15-08-22 13:53:18,23.545
746,15-08-22 14:53:18,24.968
747,15-08-22 15:53:18,25.817
748,15-08-22 16:53:18,26.134
749,15-08-22 17:53:18,26.182
750,15-08-22 18:53:18,26.036
751,15-08-22 19:53:18,25.647
752,15-08-22 20:53:18,25.040
753,15-08-22 21:53:18,24.291
754,15-08-22 22:53:18,23.545
755,15-08-22 23:53:18,22.848
756,15-08-23 00:53:18,22.178
757,15-08-23 01:53:18,21.652
758,15-08-23 02:53:18,21.175
759,15-08-23 03:53:18,20.770
760,15-08-23 04:53:18,20.341
761,15-08-23 05:53:18,19.888
762,15-08-23 06:53:18,19.508
763,15-08-23 07:53:18,19.175
764,15-08-23 08:53:18,18.985
765,15-08-23 09:53:18,19.056
766,15-08-23 10:53:18,19.555
767,15-08-23 11:53:18,20.436
768,15-08-23 12:53:18,21.652
769,15-08-23 13:53:18,23.040
770,15-08-23 14:53:18,24.388
771,15-08-23 15:53:18,25.623
772,15-08-23 16:53:18,26.451
773,15-08-23 17:53:18,26.818
774,15-08-23 18:53:18,26.720
775,15-08-23 19:53:18,26.231
